step,path1,path2,path3,path4,path5,path6,path7,path8,path9,path10,path11,path12,path13,path14,path15,path16,path17,path18,path19,path20,path21,path22,path23,path24,path25,path26,path27,path28,path29,path30,path31,path32,path33,path34,path35,path36,path37,path38,path39,path40,path41,path42,path43,path44,path45,path46,path47,path48,path49,path50
137,110.9211079,124.3890206,83.01233898,114.5084357,99.59474543,124.4802783,161.1880979,110.3004299,136.8239351,92.55046016,137.4448326,88.02825488,92.38179451,105.5582833,102.8327835,94.34121371,101.2097532,99.06592508,100.1730528,110.3112805,100.7758671,133.4556688,71.98459744,96.84934268,134.5051911,100.0747838,120.6761613,100.2827757,110.173006,124.6162076,80.3426455,98.56661917,88.72973432,88.95827474,83.99834991,96.24367581,95.12930986,106.1490304,95.74348677,89.25011522,90.98655019,95.68316676,87.47862435,122.1366132,114.3724066,105.0097307,110.3910627,90.19833639,102.7562297,106.1792319
138,109.7923251,123.0380258,84.4571646,115.9079723,100.9280877,127.0326479,163.8768092,110.513949,136.9014202,92.75935042,135.8448163,88.66803973,89.95220323,106.1534121,104.5581286,94.13171989,100.7381982,100.6550239,100.1486686,110.5350972,98.04781751,131.0566755,72.1880096,97.4109928,137.9048233,100.4969257,121.3035726,100.3061965,108.4223527,125.4408076,80.79159906,100.3162368,89.45394381,90.21816668,84.92075771,97.44104759,95.55541325,105.4712966,96.58157268,90.67559416,90.43245853,96.83904257,87.83406068,122.9591459,115.1695761,104.2699057,111.8170679,90.97094712,102.6429426,106.2803108
139,107.7433954,125.1562595,86.5095442,116.0227147,100.4553045,127.2782566,160.1168103,110.8004592,141.7281224,92.15952127,133.711147,88.19213041,90.08920033,104.1665767,104.1300462,93.34541266,101.1868287,100.2689296,99.51545806,108.9566476,96.58392887,132.0032222,72.43534956,97.13382126,136.8072065,100.5166903,120.1987873,100.140044,108.4176754,125.0097922,80.66676663,100.1325795,88.8241538,91.16578728,85.62226671,95.04944685,95.97819426,106.9731609,96.8857163,90.11649283,89.60075441,98.50573181,90.02976575,120.6174338,113.4254357,103.7805742,113.1435404,91.22744052,102.6292706,105.9570508
140,107.2337493,126.5910357,87.35422023,116.0216362,101.3646451,130.1483938,159.4364741,110.1648879,141.1931765,89.81904666,131.313282,86.6305206,90.27947809,102.0133156,105.1301938,93.50607936,99.55612112,101.0421746,99.9436694,108.4178375,96.11521738,131.7651053,70.78600695,96.73855245,136.5349405,98.37258133,120.102586,101.1194019,110.3306961,122.7049975,79.6835752,98.94270097,88.14743466,92.30804102,86.73409515,95.81909084,94.57028714,105.1566609,96.07251909,91.17559292,88.76874989,98.3308027,89.7163351,118.659982,114.88124,103.6999489,113.3386995,91.44662359,101.0929464,107.2413228
141,107.046263,128.3410367,88.79584658,116.9921344,103.7325708,132.9243096,157.9604709,113.7419806,144.5103352,89.10899468,133.7462179,88.72038707,90.18707933,102.4021225,103.6842141,93.26654548,98.03562211,99.51611108,100.9228962,107.5807485,95.38656873,130.9419102,71.03378977,96.10757268,136.0258061,97.21357076,120.2514555,103.1457649,113.4156132,120.7237201,79.6328815,99.74398799,88.00958592,90.98405627,88.1172312,93.6046387,95.4669335,104.8582713,94.70994424,91.26559436,88.02432896,97.01790934,89.2337822,117.7416214,114.6645743,99.86269965,115.3307785,90.47390561,100.4814394,108.5016592
142,105.0470644,128.944503,88.88530129,117.2241421,105.4563267,131.3362123,158.7480888,115.505713,142.7327871,91.9002679,133.5794516,87.3141612,89.87807623,103.1427407,102.7039047,93.01088366,96.25783075,100.3866834,102.9115642,108.6945867,95.79555491,130.9059855,71.34997225,95.09711137,136.493857,97.02236629,118.8249573,105.2182435,112.075414,121.5092187,78.43643861,99.20948806,86.98601599,90.90207492,88.85845072,92.73712434,96.99914185,104.7629572,96.02409867,89.50387733,86.71599288,99.20585295,90.68521751,117.1566579,115.5219297,101.4638114,117.690516,89.47776979,100.5126479,106.7995862
143,106.1144816,128.7367428,89.64478875,118.0328795,104.9567962,132.1866322,153.0443315,117.3245804,144.156989,91.79436302,132.8908326,85.69980085,88.17794931,101.9326586,101.3420768,93.71479353,97.82587473,99.00921106,102.6008983,109.8240044,95.3500588,129.9785029,70.97994401,96.82395539,138.9613118,95.07834642,118.3450194,104.7001162,112.7071842,119.5983768,77.21847645,98.03521445,86.11277697,91.96456193,89.16998553,93.59789993,97.39908307,101.8433026,97.1102081,90.88874664,86.48206685,100.209995,90.66573506,116.8911433,116.563614,104.1584312,116.7994909,89.49051784,99.10838885,106.6133409
144,105.8006912,129.9752961,90.32153668,117.2777792,105.6832518,132.1800818,150.7543105,116.7838066,143.4459946,91.78032522,133.4222223,86.24510977,87.23219291,102.5133747,103.3082934,93.78894233,97.93581626,99.26927803,99.95268467,108.0426679,95.22418125,130.9170301,71.03648204,94.34474092,139.3378876,94.19767691,117.546904,104.5131676,114.1710547,120.1781432,77.86311112,98.35175008,86.48183524,91.94433727,87.92205156,93.12489118,99.20469175,102.2827971,94.33696538,90.60171788,86.14876662,101.8194649,91.4726722,115.6167215,114.3368645,103.6197939,116.4934941,89.346854,98.80853496,107.3169071
145,105.5950891,130.9778735,91.03357681,118.8450012,105.2437702,131.8376459,150.7985171,115.1149769,141.7809209,92.03707584,131.5112873,86.1605603,85.92410617,103.5101706,102.9704394,92.98202702,95.52957304,100.6621647,101.9618608,107.0394649,94.74093809,131.837791,70.2979518,92.83273071,138.4222824,93.80996324,118.7557047,105.6670346,113.3716113,118.6163999,77.86898583,99.13489749,85.51052877,90.57364803,88.49114399,92.17198247,99.85136368,104.0110275,94.0606764,91.77000847,85.06452194,102.1165518,89.12153894,115.3826269,117.9339811,103.9207941,117.3811683,88.1168407,98.17055564,107.526916
146,103.1594911,130.7500034,90.16628988,118.9955975,106.1040052,131.3816895,151.3673093,113.4726793,141.4036341,90.44654033,133.0727632,86.92954168,86.16719737,105.2715599,101.3948304,91.7436768,95.76614424,101.2433864,103.7287387,107.9219805,96.10787843,129.9002047,70.65575734,93.42357538,140.8648058,93.59481223,120.3079763,105.297409,113.7757424,119.1872962,78.29706964,99.66413613,86.44775866,92.4845192,89.56408873,90.8348388,99.32530339,107.4324572,92.81365078,93.47490996,83.80949856,101.1342223,91.28404594,117.0718105,118.1819701,102.1016967,118.6233656,87.97972497,96.37300459,108.324513
147,102.5534438,130.7076883,90.1513086,118.353829,107.7056041,133.1869141,153.4052073,115.3448701,142.573743,93.05582014,134.2816553,86.40150245,87.54786741,104.7500576,102.9092039,91.37645326,95.23885738,99.66389479,104.9203634,106.6111569,96.68029424,126.8081138,68.9186624,93.17836354,141.1007974,93.96148181,123.070705,103.6900195,114.8516049,121.111487,80.24723649,100.2686058,86.20782724,93.48850528,88.46807524,91.34813915,101.7384088,109.6995016,93.88136531,94.73425588,83.69801784,101.8616132,91.13157412,119.0765547,114.5709477,101.6013139,119.3096961,88.81304175,97.02125915,106.2614329
148,100.156937,128.4674983,91.2130985,117.2005264,108.1656832,132.0852605,151.6210686,115.4517315,141.2191025,91.79436794,134.8369603,85.11065211,87.54705027,105.9948222,104.9572597,91.64527457,94.06821916,99.19487733,103.4267778,107.4523329,98.68840461,125.9261876,69.76259948,93.98096984,140.8908227,92.94212795,123.0279774,103.5774624,115.5190573,122.0005631,81.5118362,99.5952439,85.03974011,94.29010428,88.16767098,91.76866864,100.6411349,110.2561934,93.50376399,96.61367707,83.91455246,100.9025885,90.56585144,116.6580188,116.2739523,102.488804,118.2221854,87.75202979,97.60529062,107.2806919
149,97.93918109,129.6244467,89.75030856,116.4071947,107.9401323,131.6965591,151.1832268,115.9486141,140.6866983,92.52981021,135.5991706,84.17844715,86.89271649,106.8520269,105.5480987,92.26025471,93.12906537,98.42438344,101.6241296,109.262288,99.25221789,126.9698846,72.3028117,95.13586825,141.4159152,92.76347235,123.6580615,104.2578065,117.2807377,121.0427938,82.27876153,100.0789969,85.05336761,94.126986,89.62333915,90.75849919,100.8153656,109.7516597,93.95439761,93.80903514,83.29551871,102.1388142,91.08377458,115.3985462,115.0936782,103.32135,117.2455597,88.39329833,96.88158265,109.1678547
150,97.42898373,131.1853491,90.07198296,118.0662305,107.7444498,131.4873102,147.9682319,116.1284908,141.86812,91.54864963,134.0309956,83.32568274,87.12684862,108.1926025,105.2104236,91.63542947,91.09211197,97.81459397,99.90156902,109.5765373,99.20384748,126.8313141,72.43597717,94.628926,139.0912872,90.64413422,123.5236451,104.9869597,116.6921076,122.594943,81.64936403,100.5867349,85.88726307,94.49295399,90.22634926,92.0419763,101.0587956,108.0520363,93.82512937,95.1724277,84.14724842,102.2380665,90.51545581,116.1072121,115.4394071,101.9477924,117.5013786,89.39640412,93.51715134,111.6427255
151,97.65176562,131.7195634,91.7924455,117.6789926,108.3622968,130.2890295,148.1047764,117.842448,142.4996082,92.65552745,133.191685,82.22650008,86.92413301,108.2708839,105.6334621,92.93614382,90.23834331,99.3045501,99.40853756,110.1999649,99.45937013,128.3583679,71.88168595,94.6537345,140.067679,89.47802019,124.1426722,107.8061646,119.2597963,123.6432865,81.80393566,100.6596745,87.21826184,95.7892847,91.43412618,92.80818006,100.9266239,107.3438269,95.55268446,96.35127465,84.52847557,104.3692129,88.14887908,117.8648326,117.484237,102.3665674,116.1320862,89.86384286,93.10662843,109.1376141
152,96.97898259,130.6109618,93.81556764,118.0724174,110.5501833,131.9579035,147.327744,119.1804177,141.543938,96.91758742,132.0492596,82.08882523,86.98979272,107.2878698,106.2271623,93.89065574,89.86888519,100.1910734,100.7473293,109.8157236,97.73565214,127.3871668,70.51238966,93.3811386,142.8890069,88.82456472,124.0533286,106.9478597,117.7475112,122.4606678,81.96599291,101.8633044,87.24068081,95.66364914,90.16625573,90.94440525,101.5389489,110.0430802,94.54705372,97.53855566,81.38503074,104.3079486,86.54564075,117.1012652,115.6405852,100.5733333,117.8595447,90.56079242,93.09130174,109.5584495
153,97.17651939,130.7521625,93.80546388,120.5518918,110.658171,131.1421435,144.5403403,121.9220824,139.5598983,97.41111086,129.7972425,82.01734293,85.38734252,106.7312455,103.76184,91.36035093,89.54988901,100.6989115,99.63673444,111.710014,98.07052052,127.3801347,70.23446053,91.17476933,143.0808984,88.70411705,123.4671523,107.5491498,120.1943932,121.602769,83.17578767,103.7672257,86.7867663,93.40121977,90.52946663,90.13557649,102.986969,111.3360969,93.60067607,98.78769998,80.71846034,101.4264554,86.6745618,116.9676615,117.2149308,99.56719958,119.8117196,89.15998766,93.48361186,108.3461468
154,94.5290546,130.2940757,93.93535958,121.7419818,109.0592543,131.7948366,145.3049799,122.3437298,138.9804785,98.5474707,130.0285478,81.10307589,85.07602928,106.2390406,103.043063,89.70242275,89.81063716,101.8902922,99.61366419,112.2113456,95.980593,127.5669209,68.52725024,89.98075683,145.6256063,89.74372106,121.8944412,107.6181205,116.4268652,121.3781419,81.44801501,104.3993049,86.49777678,91.78319739,93.74147433,90.34122343,102.5198737,111.5198387,93.31649109,99.31115537,80.8765019,103.7799303,86.7219039,117.2940058,117.2502461,98.56472951,120.0925097,89.32890977,93.62363914,108.5809462
155,96.34061397,132.4043808,94.08081026,119.5294929,109.7982719,129.316674,149.4723675,123.1940626,140.1858048,97.97296298,129.2922363,80.97996953,83.05114938,107.1429472,102.7317854,89.27539828,89.91245866,102.5542237,98.49728891,111.2836978,95.30371288,126.7568417,69.22879999,87.3933236,141.6032205,89.9812064,122.5447216,110.1200073,118.5990778,123.1353172,82.10887641,104.97831,86.51253231,91.12372094,91.80828859,90.90599653,103.7953339,110.0147834,92.80923855,97.41904015,79.05405677,101.9971544,87.72451608,116.4686857,116.4756969,98.80779436,120.2381382,90.3290926,93.26616154,111.321683
156,95.85654461,134.5560929,92.97166791,118.4483584,110.5838296,130.9998892,149.719874,123.0821661,140.7073153,98.97198426,129.0134734,80.04923962,81.7616223,106.2419558,104.0045521,89.7866175,89.73256971,102.929922,98.68772988,110.5726887,95.20431474,126.3584182,69.44904566,86.95459283,141.0478721,88.51979049,123.1700636,108.8236349,118.2793205,123.5730894,81.85648008,103.8792937,86.51904658,90.45305796,92.06498491,90.15374425,104.7418009,110.0271686,92.84839077,96.72866252,76.8426903,100.804994,87.28457111,118.3348867,115.2836754,99.01820327,122.5027131,89.45389208,92.21660675,109.1539128
157,96.85611009,138.1514591,92.96447704,120.2299841,109.7614878,134.9030523,149.8666398,121.5986381,139.9926003,97.54078232,130.2854309,82.08393829,80.69578521,105.7548023,106.8057083,91.10352736,89.36202027,103.0248098,100.8164871,112.4214238,94.83547426,124.8774007,69.90349662,86.76455849,143.3027855,89.6295488,118.9809101,107.9093059,117.9240734,126.296577,81.33656892,106.5678467,86.19005761,90.42063919,91.96192928,90.06909945,104.1256281,111.6294205,92.91346989,97.64093382,77.30601066,99.1234176,88.25119179,118.5219286,116.6279057,99.98393033,122.4786497,90.92891639,92.49619595,107.7237043
158,95.22000247,137.3398066,93.85199802,122.7316127,109.5659105,132.9879348,148.8356862,120.4118595,139.3854645,99.29439199,129.5592342,81.60286013,81.25377785,107.9586913,107.5502995,88.18349095,87.73564254,101.7803825,102.0256915,112.6721837,96.26914793,127.5548558,70.51734118,88.29316234,141.7554475,89.35698792,119.0294944,107.8875183,116.9436206,127.932507,79.74835776,107.2283023,87.33251166,91.34881735,91.59000761,90.42266638,105.5341234,109.9560438,91.05724892,96.7690811,76.98654955,98.45674157,89.9832288,116.5079419,114.7767016,98.68929308,122.2083491,91.2725167,90.21346471,108.9088528
159,96.81662162,138.0243988,93.94708719,122.3958478,111.4272913,134.9266352,150.7802456,121.7383935,138.7615145,98.30611863,130.5850131,82.85472132,82.13129811,108.0932201,107.0829756,90.53449194,90.36275666,102.5335423,103.9637774,114.1768907,95.33502845,127.5433558,70.5907996,88.38066131,139.9040935,88.04668981,119.7622305,106.3292248,116.9403198,129.7985628,79.41990994,108.2311291,87.61581423,91.33332136,91.64038007,90.88836476,105.8746686,111.3953131,90.32319097,97.96385541,76.26726578,98.09125032,89.41435466,116.7890413,115.8929741,100.259067,122.3195178,89.24087008,89.75846663,109.0848212
160,96.32739177,140.0746323,92.18707993,120.9255005,110.0491781,133.2539795,151.3738771,119.259217,140.4631333,97.41118556,133.6112224,83.18116452,79.50386145,106.5960579,106.7692733,89.89539723,88.90841415,101.1371235,103.2378482,112.4582123,95.83393276,127.1674383,70.78646482,88.32034784,139.3628178,89.00615751,122.5415345,108.0019837,119.000642,127.4103268,79.1352849,107.2076998,86.70674328,93.25908285,92.34603934,90.94306548,104.4495899,111.0342826,91.77859449,97.692621,75.35892209,96.88474745,89.69905127,117.3074754,114.3232894,97.13965029,120.8940774,88.72175227,88.36517127,110.2094609
161,95.50948304,141.8443479,95.1714048,121.0965326,111.2283805,131.3752683,149.4442567,119.9158031,140.0601434,96.617257,132.0223067,83.51251618,80.65062466,104.8732349,105.4536069,91.67618846,91.83270171,101.5078021,101.9500741,112.2349896,94.70869172,129.0177736,70.12531342,87.29918223,139.5012581,90.6610382,123.0388706,109.8062369,119.1038639,128.231471,79.85863139,105.9891463,88.33062744,92.7153561,90.98520989,91.19747893,103.7118848,114.0899843,92.42412013,96.94516115,75.21061502,96.65226623,91.28704189,118.6535665,115.9376767,96.10604713,118.7609965,91.1622341,87.55604576,108.8443067
162,95.87196833,141.0233469,94.3808744,121.3050854,111.7991478,129.6697906,149.469769,118.0801407,137.5047108,99.89783678,131.4292953,83.28396753,80.65994788,103.8871267,105.5045486,91.65945293,91.59200291,101.51949,102.7020346,110.7074755,93.23910238,130.0480516,70.1671868,85.70362913,136.1604604,90.23470306,119.9033776,111.9866431,122.5594145,127.0629114,79.29406666,105.4806787,89.90504888,92.33473924,90.50364144,90.25371248,101.8031008,113.2493559,94.03586396,96.76290155,75.19422405,98.12680247,91.45709861,119.1385588,116.2121005,96.21482906,120.4170391,90.6984662,88.70434704,107.3041123
163,95.09724845,138.6032003,94.88215665,120.0854147,113.0342876,128.0904554,150.5865506,117.4414974,140.387609,101.4484841,131.960089,83.34094368,82.20415327,104.7019507,105.6996462,92.9682775,91.89396039,101.0511692,102.8221264,110.574825,94.87559042,125.4469535,69.51801352,86.06447061,138.5123454,90.91402325,121.7028644,111.5821729,122.4469663,126.3279808,79.61276778,102.8985863,89.46948289,92.28748076,89.62966562,89.84584293,103.6739531,115.2001402,93.40450509,96.91726971,74.19019127,95.62488377,91.468774,114.4063129,117.1900816,97.13868783,117.1696045,91.37390504,88.04521061,104.5906271
164,95.3425975,138.909034,94.40236118,123.911347,113.1981675,126.436117,147.6937941,116.9248055,137.9345691,101.4180864,133.5065623,82.36037623,81.81687973,106.4595039,104.615733,92.8928472,92.71967801,98.76592944,102.411557,111.4433033,93.75323382,128.1721305,70.19803442,85.53627403,142.3338924,92.7067646,122.945316,110.9618421,126.1879873,125.1436444,80.32655911,103.3832769,89.45680951,91.54472035,89.3419997,89.86318229,104.609082,114.712514,94.87226976,95.21276085,76.6812726,95.93328644,91.40056251,112.6765575,115.8291816,96.83359165,117.1652912,91.74921668,90.32559103,105.8406653
165,95.69378539,137.2021294,95.06568889,123.9373648,109.8874777,126.4972061,146.6616198,119.7165901,137.5342128,100.0805286,133.2982019,83.66661109,78.83231247,106.1236811,107.1142543,91.81722611,94.14021921,97.28013326,102.129657,112.184184,91.86777237,127.2737404,70.96351243,85.06866285,141.3663555,93.35884828,122.3965175,108.2934782,124.9856072,127.5464277,79.13050245,104.2987508,90.6230275,91.2181492,89.48608504,90.81824217,103.1912827,114.3051752,96.39984749,95.97448322,75.39050198,97.0501588,92.25783698,112.3414974,114.1278876,94.57206569,117.2269445,91.00493041,90.51869171,103.9638586
166,94.19618898,138.1960742,95.18498951,121.7912162,112.4345676,128.1014026,144.7905807,119.942385,136.6272126,100.6833636,131.1690843,82.65388211,78.85998085,107.4631461,106.8495328,90.29931291,91.94011799,98.87229788,102.814301,112.9273951,93.20574736,127.1442818,71.7015433,87.8837071,142.5517688,92.94700938,121.466199,107.7598774,126.7748339,128.0856494,78.85946055,102.7336619,91.81151865,91.57918875,88.81893521,92.7449572,104.3784624,114.1000422,97.70429319,96.05172995,75.42010576,95.09602227,92.03008,110.4644878,112.25208,94.64311076,117.7069964,89.78315869,90.38112689,102.6718154
167,95.36481542,136.4957282,94.86067853,121.6248087,113.072733,128.9506126,148.4565204,118.6312721,136.7783893,99.10535434,132.2418757,83.55137082,79.41879102,105.5648348,106.4507892,89.92714583,89.89611283,99.91920409,102.6671724,114.8145216,93.5042671,125.1756635,70.84634943,89.03727684,141.48721,91.98333808,121.0863432,107.7506722,125.9038769,126.6924878,78.495405,101.1620736,92.04001334,91.65595229,89.25821557,89.97747001,103.717807,113.9978938,98.474978,96.23851245,75.30488255,94.76194606,92.16948356,111.5547226,112.3508924,95.72934603,119.1771085,90.45348789,90.42568567,104.550223
168,95.20569957,136.4338563,94.5756532,121.6339559,112.1868782,130.3499123,148.3776437,118.0232007,138.4102715,101.639518,133.4687732,82.68278116,79.39496962,105.8041331,107.4524861,90.22703005,91.57097402,97.87683452,102.958722,116.0409796,93.75056824,126.0854908,69.03574679,88.63187109,142.3331069,92.01124127,120.0076803,105.4407572,126.5648979,126.2935043,79.49325057,100.8588254,93.12475509,90.78532636,89.71732245,90.3716867,103.89603,111.5276239,99.27727098,95.74405272,75.42998521,98.00615522,93.78501063,109.4687428,112.9967755,95.94428161,121.0378953,89.82186735,89.84829792,104.78338
169,96.26036877,133.4514703,95.22116078,122.897779,110.704785,130.1466724,145.6519728,116.736635,140.2871897,101.4251662,133.6980366,82.3301527,78.1465194,105.7359,109.6408478,90.44246855,90.68970049,98.7562919,102.3052251,113.8957917,91.97429189,124.8679948,68.39928528,87.98753041,142.1835843,94.77352682,121.9271225,107.0719524,127.9321407,123.7290754,79.5427046,98.5938287,92.56481726,90.66862573,89.88946182,89.09380584,102.0072694,111.1391898,97.86345417,93.82494017,74.67622927,95.98005339,94.92458332,109.8185109,110.8177961,98.51728595,121.3723379,90.39960928,90.09569924,105.2831956
170,96.14871853,134.2989687,93.91380838,122.2687602,109.8313039,128.9880825,144.9585072,119.3728318,141.1873553,102.0189666,136.9586369,82.37434286,77.08866041,106.5651572,107.6768503,89.53765367,89.52740412,98.55283409,101.5928056,114.451161,92.81188362,127.6392086,68.46165035,86.69318056,142.2186096,95.47131848,120.8873831,107.0279497,127.0544262,125.8809338,79.1014893,99.70396777,92.46632761,89.40606746,89.31756871,88.86381133,100.3661475,110.4060657,98.33266558,93.3009531,74.45680302,94.78541989,94.06046805,108.3499028,110.3212883,98.34364851,122.0442277,89.96009018,89.88574799,105.418185
171,97.693483,134.8657806,93.80286543,121.9874053,109.2885421,128.0873487,146.0976658,120.0465548,141.0098507,103.6827304,136.460665,82.50885505,77.89455653,107.6308978,106.6612982,90.89301104,90.51967077,100.022051,102.8288117,113.641779,93.52042626,128.6376475,68.4406784,85.66047086,144.2752694,95.89592344,121.5787643,106.965385,129.5176915,126.3584265,79.04743721,97.10491402,89.99304291,90.80073126,89.27230024,90.96320177,100.7916615,111.7002683,97.99187941,94.18847956,74.24873189,96.26787142,95.81641947,108.0922575,109.9763309,96.49161701,121.7886814,90.75806303,90.50322107,105.6757534
172,97.29530967,133.8544598,94.23911374,120.9458303,110.3228903,125.7248451,148.5867005,120.7868366,141.6533074,103.4796697,138.6514749,84.06695879,78.20030185,106.7602322,107.2609659,90.65883325,89.11494456,100.2413889,103.5646191,114.0759517,94.27726323,129.7245413,67.97498805,85.60739308,143.7789588,96.13267899,122.6462022,107.1211599,130.1014019,125.706185,80.58914053,96.18255672,90.0011086,90.4439724,87.72068496,89.88680853,99.66764118,111.616179,99.28400732,94.38958184,74.68369984,95.16873703,96.59027216,109.0494195,110.4055718,98.02781616,123.5154653,91.2460834,90.88336777,104.274498
173,96.39886787,132.4121382,94.74389842,122.3008907,110.622146,125.6498051,147.1163631,120.2026749,142.1834876,103.3274703,136.3462319,85.17720343,78.5334088,108.073661,106.8366436,91.77468693,86.20175035,99.61576143,103.5905825,113.2070944,95.33725096,129.9759432,68.32951441,86.3383156,142.4810145,97.88221954,123.8772317,106.5436611,131.5950259,125.428937,79.60756499,97.16379568,90.19756539,89.69510208,87.9617369,88.26506237,97.92293201,113.1358463,98.5175345,96.38616996,73.98885734,94.72948594,96.54799119,109.8163779,108.3170933,98.29276077,124.5874578,90.16976114,93.14103264,103.6619635
174,94.21603069,132.3658199,96.33531673,122.4054663,109.9168928,124.9754717,150.0907827,118.5987035,137.26373,102.900233,134.0432782,86.03181763,77.65627949,108.1061387,109.2251841,91.39483882,86.46913178,98.81937319,102.7788707,117.5337398,95.63178049,127.7231626,68.58309552,85.96250194,142.9847719,99.11576364,121.2434665,106.4792421,130.3569115,126.299493,80.1882335,97.47230168,90.49573121,89.8436383,87.79377546,89.09686244,96.91894633,113.5863309,99.20870583,95.47131042,73.8943354,93.8779862,97.54658558,108.4816469,110.0621135,98.28688033,124.1749041,90.12458087,92.63148764,104.5662124
175,93.83075848,131.7881464,97.15598228,123.3592911,109.2902894,124.2891324,148.5281724,118.8476776,137.0738722,103.0634544,130.4814333,84.5336051,78.41998467,108.383526,110.7375767,91.1838333,86.52292837,96.14301867,103.1104523,114.0433278,97.07046156,129.2388803,69.11129758,86.3305198,143.3386091,100.5706368,122.5203853,106.6331601,129.1778396,127.0184492,81.36284184,97.00692933,91.41217562,89.87267666,87.721123,89.47668492,96.42664246,114.6923275,96.80075759,94.96130671,74.10191797,95.86973077,96.8271654,107.5424052,110.0565085,97.87396137,124.3628289,89.43026548,91.8194498,103.5966691
176,94.40368315,132.9250659,96.76354113,125.0976446,109.9388669,124.5290304,148.0987354,118.4469021,135.959496,103.2939873,127.7151629,84.31625541,79.3300343,109.051559,109.3939247,92.09117428,85.57254568,95.03864058,105.0776737,115.0115233,97.28918,129.4917628,68.3664357,85.93019522,143.5192262,100.389639,123.0188299,107.2381406,129.4631866,125.6390073,80.37923365,98.07733334,92.47314703,89.1396215,87.21440008,88.79683007,97.55254661,116.4673013,93.69383877,97.42261348,72.67214385,96.04812249,97.68993423,111.6179866,110.0435776,97.27812441,124.3278778,89.74323373,93.45901301,102.7913347
177,94.08708678,133.7861573,98.45287285,126.3140516,112.8754922,123.8728717,146.5037133,117.2811408,135.7574668,102.7203583,126.3751286,83.60351379,78.12268997,107.3906316,110.6766333,91.21499528,85.50653891,94.72208034,102.7669858,112.8516289,98.39569688,128.2350584,68.59358599,87.25441415,139.6872921,99.1278784,122.6194733,107.400176,130.9778783,124.7135381,81.53274822,97.06952281,90.41852296,89.63410995,88.48965484,88.75437325,98.07171392,116.0874336,95.31179452,98.67326156,70.77463404,97.25678657,98.41771308,110.8901976,110.5877891,99.92378095,123.1008855,90.43475148,94.75314245,101.5851233
178,92.42969286,131.6741011,97.26333596,127.5468875,113.1102275,123.835746,145.0352358,117.0750695,134.9559575,103.2007061,131.2339831,84.54316921,78.76414901,106.9469777,113.442415,91.64409053,84.59072003,93.3007205,102.0847324,112.6558257,97.22882985,128.6367307,69.21955799,88.05766537,140.7533461,98.41809494,120.9627185,109.1750647,133.2445225,123.2394928,80.96377884,96.62229609,91.18861335,88.9319781,87.5836258,88.02206703,97.96046097,115.5394347,96.18397094,99.43901977,69.74609381,99.00372531,98.41807294,109.2916067,113.4389129,100.7447574,124.5779192,89.96309796,94.72182461,104.3818802
179,92.01739405,130.8865396,97.03770956,128.0788048,111.832082,122.5092382,144.5531243,116.0432099,138.3910937,104.2648967,129.9773902,84.77250952,79.18666421,109.1843782,113.4304192,91.05647971,85.96926513,93.87264742,103.7612372,111.9115502,97.60728993,128.0994076,69.54651163,88.79431038,139.0193736,98.5559808,119.3625271,108.2714997,132.324291,124.6421207,79.43582287,93.82669577,91.62651499,90.93063936,89.36794756,86.91968854,97.48323494,112.7843443,95.96835874,96.94013334,69.40878759,99.52252038,98.0647366,111.8691984,112.5785518,101.3492877,125.2155601,89.17782872,93.34071191,105.6320322
180,91.62030054,128.8532218,95.48741745,126.6066487,112.1178002,123.7923306,144.9710539,115.3432893,134.8769406,105.281198,127.4398774,83.06598255,78.39882996,109.3036709,111.315527,90.33920489,84.97799695,91.38218666,103.418435,112.4426077,97.65917273,129.5906354,70.98309086,90.81390743,135.8008193,98.21487055,121.3004017,109.345268,132.1635308,125.6933571,79.64303788,94.99016782,93.77741994,90.06652543,89.38157297,89.80184819,96.45773568,114.4853818,95.81580899,95.45372138,69.34164419,98.5021284,100.0523899,114.0757238,113.4977491,101.0330713,124.0006017,90.19664011,92.2763171,106.2291597
181,90.11081883,125.8913587,95.66180319,126.4309348,111.9567354,122.5341993,144.7821928,117.4118328,136.4753413,104.7283142,128.2440688,83.57583186,80.16464922,109.2653281,109.5186255,91.2990016,84.96408146,91.42464664,101.0357434,110.6816547,97.04998839,129.7441099,69.19394602,91.26798525,138.7772672,98.26220385,121.7024017,110.3711334,131.7646865,124.4108654,79.95471597,94.05430424,94.40746418,90.80627826,89.09158651,89.97434231,96.09839766,111.8348839,96.06858527,96.11570016,71.38789845,100.5172738,102.7954577,113.7013343,114.0322238,99.17318943,123.7311647,89.50865028,90.80303765,106.3285955
182,87.97358939,128.0388547,96.3806107,128.4310288,114.0142554,122.2510927,148.8092211,117.6881854,136.344801,104.8374702,127.5547213,84.79880944,79.65163061,110.3465482,111.3948835,91.72889382,84.50184771,91.89929067,103.1032844,109.1653831,95.65489212,129.8562059,68.67056088,89.75387045,138.0836909,97.83135483,122.5368074,109.2920833,128.7871372,123.2559515,80.15068022,93.75698328,94.54499752,91.97195266,89.60239444,89.79876434,97.50514286,114.8771123,96.40398483,93.64289843,71.6302697,101.1151578,104.2342609,114.0075076,113.5736913,97.03050798,124.1771454,90.13348249,89.92815714,108.6461881
